Media ID,Comment ID,Username,Comment Text,Comment Created At
3371998556648859630,17859033861160808,anapredabeautytips.ro,❤️❤️,2024-05-21 04:48:46+00:00
3371998556648859630,18029293895037078,vr_x7,❤️❤️❤️❤️❤️❤️,2024-05-21 04:38:21+00:00
3371998556648859630,18013359794375324,jusnaaaaa,@oscar_pro_photography are you talking about the Palestinian women and children that was rap3d? I don't believe he does support that,2024-05-21 02:12:33+00:00
3371998556648859630,17858357325160969,yasmine_jav_1,SHEESH… what an HONOR! Beautiful piece of history. ✊🏼🤲🏻🫂,2024-05-21 00:00:09+00:00
3371998556648859630,18012048329381709,palestina_girl.06.02,❤️❤️❤️😍,2024-05-21 00:00:00+00:00
3371998556648859630,17996578040414878,love.mariahrae,❤️❤️❤️❤️❤️❤️,2024-05-20 23:26:17+00:00
3371998556648859630,18002534777328915,sumeyuchi,Free Palestine ! Let’s keep pushing guys ❤️,2024-05-20 23:16:30+00:00
3371998556648859630,18042352342686730,rula_krikorian,@anwarhadid yes it is 👍👍👍👍👍love our Palestinian people and our culture @anwarhadid  d,2024-05-20 23:08:26+00:00
3371998556648859630,17867321079103451,rula_krikorian,Perfect setting under a beautiful Olive tree!!,2024-05-20 23:07:24+00:00
3371998556648859630,18049165240711065,sibel_land_developments,❤️❤️❤️,2024-05-20 22:48:40+00:00
3371998556648859630,18064534915550141,manillllllla,❤️❤️,2024-05-20 22:29:35+00:00
3371998556648859630,18117730396368445,manillllllla,👏👏👏👏,2024-05-20 22:29:16+00:00
3370813240240239958,18061055692559803,gaza42292,الف مبروووووووووووك❤️❤️❤️,2024-05-20 22:08:07+00:00
3370813240240239958,18015976523339971,a.bo_ayman,والله الف الف مبروك يحب تتربى بعزك يخو ❤️,2024-05-20 20:19:30+00:00
3370813240240239958,17967269114724941,fatoma_al_kkad,ألف مبارک يتتتتربىىى بعزم😍,2024-05-20 18:15:28+00:00
3370813240240239958,18053853769620428,ammona262,ربي يحفظها الكم يارب,2024-05-19 17:41:41+00:00
3370813240240239958,17996403152416339,mohamed._.majed_,ألف مبروك إن شاء الله تتربى بعزك يآرب ❤️,2024-05-19 15:53:42+00:00
3370813240240239958,18352077745107021,romamohsen7030,تبارك الله الله ينبتها نباتا حسناً صالحاً تتربي في عزكم 💜,2024-05-19 15:35:40+00:00
3370813240240239958,18053601670619381,samymousaa,الف مبارك ربنا يبارك فيها ويحفظها,2024-05-19 15:27:17+00:00
3370813240240239958,17854050723186808,samymousaa,الف مبارك ربنا يبارك فيها ويحفظها,2024-05-19 15:23:54+00:00
3370813240240239958,18068563471519437,suhabarghouthi46,مبارك وان شاء الله من مواليد السعادة وعاشت الأسامي بنتي اسمها سارة احلا اسم🇵🇸♥️,2024-05-19 13:30:18+00:00
3370813240240239958,18437755252004220,abrar_omarr_,مبارك,2024-05-19 12:18:31+00:00
3370813240240239958,18254133970221733,abrar_omarr_,👏👏,2024-05-19 12:18:29+00:00
